Date,Open,High,Low,Close,Volume,Adj Close
2013-04-29,61.97,62.30,61.48,61.80,3444900,61.80
2013-04-26,61.85,62.08,61.14,61.60,3034700,61.60
2013-04-25,62.04,63.09,61.78,61.90,4384100,61.90
2013-04-24,61.41,63.05,61.31,61.82,4771700,61.82
2013-04-23,59.59,61.42,59.36,61.15,5318500,61.15
2013-04-22,58.12,60.34,58.07,59.43,3659300,59.43
2013-04-19,58.14,58.14,56.46,57.84,5045100,57.84
2013-04-18,57.92,58.54,56.13,57.23,4270200,57.23
2013-04-17,58.55,58.79,57.16,57.99,4602100,57.99
2013-04-16,58.15,59.32,57.77,59.28,5644000,59.28
2013-04-15,59.18,59.99,57.08,57.52,7897200,57.52
2013-04-12,61.37,61.74,59.07,60.67,8305100,60.67
2013-04-11,63.81,63.86,61.81,62.01,6204800,62.01
2013-04-10,64.78,65.21,63.05,63.86,6005500,63.86
2013-04-09,63.95,65.23,62.86,64.66,4291500,64.66
2013-04-08,62.29,63.80,61.90,63.62,3969300,63.62
2013-04-05,61.26,62.97,60.20,62.31,5289600,62.31
2013-04-04,62.57,63.95,61.94,62.39,6139100,62.39
2013-04-03,66.84,66.88,61.47,62.46,14028500,62.46
2013-04-02,70.17,70.20,66.71,66.84,5679900,66.84
2013-04-01,70.00,70.19,68.73,69.36,3015200,69.36
2013-03-28,68.38,70.52,67.96,69.97,6211100,69.97
2013-03-27,67.13,68.29,66.46,68.27,3920600,68.27
2013-03-26,66.98,67.41,66.37,67.24,3243600,67.24
2013-03-25,67.94,68.70,66.65,66.86,3905300,66.86
2013-03-22,66.97,67.79,66.84,67.55,2650400,67.55
2013-03-21,67.00,67.84,66.11,66.82,3394800,66.82
2013-03-20,66.00,68.44,65.95,67.54,5087500,67.54
2013-03-19,64.88,66.35,64.66,65.41,4124400,65.41
2013-03-18,63.32,65.29,63.01,65.03,3643900,65.03
2013-03-15,64.49,65.24,64.11,64.15,5979000,64.15
2013-03-14,64.96,65.45,64.29,64.95,3832700,64.95
2013-03-13,65.88,66.04,64.20,64.55,4784800,64.55
2013-03-12,65.66,66.40,65.21,66.22,4134600,66.22
2013-03-11,65.90,66.08,63.94,65.69,4966800,65.69
2013-03-08,66.08,66.28,65.60,66.03,4045300,66.03
2013-03-07,65.89,66.12,64.79,65.87,3429800,65.87
2013-03-06,66.00,66.97,65.40,66.05,2929700,66.05
2013-03-05,66.04,66.05,64.52,65.77,3920300,65.77
2013-03-04,63.84,65.74,63.54,65.68,3758500,65.68
2013-03-01,62.71,63.93,62.19,63.90,3150000,63.90
2013-02-28,62.86,64.27,62.00,62.96,4226400,62.96
2013-02-27,61.30,63.12,61.00,62.99,2581500,62.99
2013-02-26,61.48,61.69,59.94,61.23,4346900,61.23
2013-02-25,64.49,64.74,61.31,61.34,4294800,61.34
2013-02-22,62.78,64.12,62.51,64.11,3049300,64.11
2013-02-21,62.32,62.92,61.22,62.29,5032600,62.29
2013-02-20,64.75,64.95,62.54,62.64,4847000,62.64
2013-02-19,63.67,64.88,63.66,64.76,3091700,64.76
2013-02-15,64.55,65.38,63.53,64.17,3787800,63.86
2013-02-14,63.77,64.92,63.75,64.83,3560000,64.51
2013-02-13,64.50,64.50,63.85,64.11,2777100,63.80
2013-02-12,64.62,64.78,63.78,64.43,3702400,64.12
2013-02-11,64.00,64.66,63.72,64.18,3097900,63.87
2013-02-08,63.41,65.24,63.22,64.02,4745800,63.71
2013-02-07,61.88,63.34,61.00,63.26,4392600,62.95
2013-02-06,60.79,62.50,60.71,61.72,5068700,61.42
2013-02-05,61.72,61.98,60.98,61.01,4578900,60.71
2013-02-04,62.13,62.25,61.16,61.22,3796500,60.92
2013-02-01,62.00,63.25,61.22,62.75,4709200,62.44
2013-01-31,60.37,61.05,59.91,60.57,5450400,60.27
