Date,Open,High,Low,Close,Volume,Adj Close
2013-04-29,24.34,24.78,24.15,24.55,433000,24.55
2013-04-26,23.85,24.42,23.72,24.34,421800,24.34
2013-04-25,23.99,24.00,23.84,23.85,520500,23.85
2013-04-24,23.62,24.00,23.62,23.88,536500,23.88
2013-04-23,23.37,23.80,23.32,23.71,680600,23.71
2013-04-22,23.39,23.49,23.21,23.39,290700,23.39
2013-04-19,22.99,23.50,22.95,23.39,739700,23.39
2013-04-18,23.19,23.25,22.79,23.00,815800,23.00
2013-04-17,23.90,23.99,23.15,23.19,738700,23.19
2013-04-16,24.06,24.10,23.83,23.93,619100,23.93
2013-04-15,24.17,24.22,23.86,23.98,463000,23.98
2013-04-12,24.36,24.54,24.33,24.34,359800,24.34
2013-04-11,24.45,24.74,24.26,24.43,527600,24.43
2013-04-10,24.51,24.55,24.23,24.44,933600,24.44
2013-04-09,24.08,24.59,24.05,24.55,905000,24.55
2013-04-08,24.15,24.19,23.78,24.05,573100,24.05
2013-04-05,24.12,24.29,24.03,24.13,737800,24.13
2013-04-04,24.29,24.45,24.11,24.37,385200,24.37
2013-04-03,24.36,24.36,24.11,24.29,837700,24.29
2013-04-02,24.15,24.60,24.14,24.32,716500,24.32
2013-04-01,23.96,24.12,23.91,24.12,573600,24.12
2013-03-28,23.80,24.10,23.73,23.99,897900,23.99
2013-03-27,23.31,23.76,23.27,23.76,517700,23.76
2013-03-26,23.38,23.57,23.30,23.50,974700,23.50
2013-03-25,23.40,23.40,23.11,23.29,1063500,23.29
2013-03-22,23.08,23.27,22.99,23.27,767700,23.27
2013-03-21,23.02,23.08,22.93,23.08,276500,23.08
2013-03-20,23.22,23.22,22.91,23.01,343800,23.01
2013-03-19,23.14,23.50,22.85,23.13,954300,23.13
2013-03-18,22.82,23.27,22.49,23.10,1188300,23.10
2013-03-15,22.20,23.10,21.86,22.90,3020000,22.90
2013-03-14,21.49,22.21,20.88,22.01,3572700,22.01
2013-03-13,20.17,20.19,19.97,20.18,522500,20.18
2013-03-12,19.75,20.20,19.73,20.10,953600,20.10
2013-03-11,19.64,19.98,19.52,19.70,577500,19.70
2013-03-08,20.07,20.07,19.28,19.58,861200,19.58
2013-03-07,19.93,20.17,19.90,20.02,1387900,20.02
2013-03-06,20.04,20.04,19.90,19.94,545200,19.94
2013-03-05,19.83,19.99,19.80,19.93,1408700,19.93
2013-03-04,19.76,20.00,19.59,19.79,391500,19.79
2013-03-01,19.51,19.80,19.50,19.76,206800,19.76
2013-02-28,19.78,19.85,19.53,19.57,330500,19.57
2013-02-27,19.90,20.02,19.74,19.83,510700,19.83
2013-02-26,19.86,20.03,19.80,19.96,188800,19.96
2013-02-25,19.95,20.04,19.74,19.87,225600,19.87
2013-02-22,19.68,19.97,19.42,19.95,347200,19.95
2013-02-21,19.62,19.81,19.41,19.67,103200,19.67
2013-02-20,19.80,20.00,19.63,19.69,445000,19.69
2013-02-19,19.83,20.00,19.73,19.75,313600,19.75
2013-02-15,19.55,20.00,19.52,19.87,202000,19.87
2013-02-14,19.66,19.66,19.45,19.62,192300,19.62
2013-02-13,19.56,19.91,19.56,19.78,230100,19.78
2013-02-12,19.64,19.99,19.43,19.92,609800,19.92
2013-02-11,19.80,19.80,19.34,19.58,429200,19.58
2013-02-08,19.90,20.03,19.79,19.84,151400,19.84
2013-02-07,20.08,20.08,19.84,19.89,275000,19.89
2013-02-06,19.94,20.13,19.94,19.98,335500,19.98
2013-02-05,20.15,20.15,19.93,20.02,418400,20.02
2013-02-04,20.17,20.17,19.94,20.02,186500,20.02
2013-02-01,20.06,20.29,19.97,20.26,254900,20.26
2013-01-31,20.21,20.23,19.67,20.00,594200,20.00
2013-01-30,20.29,20.29,20.03,20.20,328200,20.20
2013-01-29,20.15,20.40,20.12,20.20,563200,20.20
2013-01-28,20.15,20.15,19.94,20.14,409900,20.14
2013-01-25,20.00,20.20,19.94,20.03,729900,20.03
2013-01-24,20.02,20.28,19.95,20.03,760500,20.03
2013-01-23,20.15,20.17,19.92,20.08,517400,20.08
2013-01-22,20.15,20.46,19.98,20.06,585600,20.06
2013-01-18,20.41,20.47,19.83,20.05,1754500,20.05
2013-01-17,20.56,21.05,20.29,20.34,663000,20.34
2013-01-16,20.26,20.71,20.15,20.43,1132100,20.43
2013-01-15,20.08,20.27,20.00,20.23,355500,20.23
2013-01-14,20.25,20.42,19.97,20.22,410800,20.22
2013-01-11,20.16,20.59,20.08,20.22,437600,20.22
2013-01-10,20.09,20.18,19.73,20.11,436200,20.11
2013-01-09,20.25,20.30,20.10,20.19,348000,20.19
2013-01-08,20.30,20.34,20.07,20.25,969700,20.25
2013-01-07,20.15,20.54,20.08,20.17,414000,20.17
2013-01-04,19.59,20.48,19.48,20.15,770600,20.15
2013-01-03,19.40,19.75,19.33,19.57,531500,19.57
2013-01-02,19.28,19.62,19.10,19.39,898100,19.39
2012-12-31,19.13,19.17,18.92,19.13,173900,19.13
2012-12-28,19.20,19.20,18.99,19.14,207300,19.14
2012-12-27,19.06,19.36,18.96,19.20,195900,19.20
2012-12-26,18.95,19.04,18.83,19.03,188500,19.03
2012-12-24,19.03,19.15,18.94,18.98,140400,18.98
2012-12-21,18.47,19.01,18.47,19.01,586400,19.01
2012-12-20,18.65,18.84,18.64,18.64,117600,18.64
2012-12-19,18.75,18.75,18.45,18.54,183200,18.54
2012-12-18,18.84,18.91,18.65,18.79,83300,18.79
2012-12-17,18.90,19.02,18.76,18.84,172300,18.84
2012-12-14,18.75,18.93,18.71,18.92,244300,18.92
2012-12-13,18.68,18.75,18.59,18.73,147700,18.73
2012-12-12,18.75,18.77,18.50,18.77,121900,18.77
2012-12-11,18.37,18.72,18.32,18.72,263200,18.72
2012-12-10,18.50,18.63,18.43,18.53,173600,18.53
2012-12-07,18.35,18.75,18.18,18.50,277300,18.50
2012-12-06,18.35,18.36,18.09,18.23,141200,18.23
2012-12-05,18.20,18.32,18.20,18.23,181000,18.23
2012-12-04,18.40,18.40,18.12,18.23,147800,18.23
2012-12-03,18.35,18.42,18.22,18.27,89200,18.27
2012-11-30,18.54,18.54,18.21,18.50,329300,18.50
2012-11-29,18.35,18.69,18.35,18.57,637100,18.57
2012-11-28,18.65,18.73,18.39,18.51,249300,18.51
2012-11-27,18.33,18.78,18.26,18.57,124600,18.57
2012-11-26,18.14,18.56,18.09,18.43,312300,18.43
2012-11-23,17.95,18.12,17.87,18.07,50800,18.07
2012-11-21,17.95,18.06,17.89,17.97,117700,17.97
2012-11-20,17.87,18.16,17.86,18.04,226300,18.04
2012-11-19,17.91,18.12,17.91,17.96,209000,17.96
2012-11-16,18.01,18.06,17.73,18.05,145900,18.05
2012-11-15,18.38,18.52,17.91,18.04,402900,18.04
2012-11-14,18.50,18.64,18.27,18.29,410100,18.29
2012-11-13,17.85,18.24,17.85,18.06,232500,18.06
2012-11-12,18.10,18.16,18.00,18.04,93400,18.04
2012-11-09,17.91,18.49,17.91,18.21,185800,18.21
2012-11-08,17.75,18.11,17.75,18.00,121900,18.00
2012-11-07,18.47,18.47,17.83,18.00,846800,18.00
2012-11-06,18.50,18.95,18.30,18.44,576000,18.44
2012-11-05,18.40,18.40,18.10,18.32,192700,18.32
2012-11-02,18.80,18.80,18.29,18.32,254100,18.32
2012-11-01,19.23,19.23,18.50,18.61,237700,18.61
2012-10-31,18.25,18.92,18.23,18.70,668700,18.70
2012-10-26,18.90,18.95,18.25,18.60,736000,18.60
2012-10-25,18.99,18.99,18.50,18.87,161200,18.87
2012-10-24,18.35,18.66,18.10,18.65,829000,18.65
2012-10-23,18.47,18.54,17.95,18.40,804800,18.40
2012-10-22,18.90,18.95,18.41,18.47,981600,18.47
2012-10-19,19.35,19.53,18.76,18.95,2793600,18.95
2012-10-18,18.70,19.35,18.65,19.35,1395000,19.35
2012-10-17,18.90,19.25,18.63,18.71,490000,18.71
2012-10-16,18.55,19.29,18.49,18.96,1102000,18.96
2012-10-15,18.02,18.87,18.02,18.73,927800,18.73
2012-10-12,17.17,18.43,17.17,18.01,1349400,18.01
2012-10-11,17.50,17.78,17.26,17.39,1925000,17.39
2012-10-10,18.00,18.04,17.00,17.35,3911800,17.35
2012-10-09,18.49,18.49,18.20,18.25,678700,18.25
2012-10-08,18.63,18.66,18.34,18.50,459500,18.50
2012-10-05,19.42,19.42,18.25,18.72,1008100,18.72
2012-10-04,19.30,19.30,18.66,19.23,2296700,19.23
2012-10-03,20.00,20.75,18.55,19.30,3182500,19.30
